"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,948943","1,665640","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/ExitValue.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,372524","1,563174","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/WinCommand.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,911359","0,690309","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/ExecEmptyString.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,591379","0,759357","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/LotsOfOutput.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,974340","0,545558","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/Duped.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,408473","0,782147","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/StreamsSurviveDestroy.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,583687","1,004002","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/SetCwd.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,264107","1,199117","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/ExecWithDir.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,491728","0,764239","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/LotsOfDestroys.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,191385","0,992004","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/ExecWithLotsOfArgs.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,593000","1,900225","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/ArgWithSpaceAndFinalBackslash.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,042597","0,615904","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Runtime/exec/Space.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,002930","1,227109","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Short/ByteSwap.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,335857","2,527727","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Short/Decode.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,213678","3,998217","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/ResetPeakMemoryUsage.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"25,586356","6,870760","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/LowMemoryTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,076853","3,263632","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/MemoryUtil.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,940225","5,112705","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/Pending.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"18,090452","4,749563","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/CollectionUsageThreshold.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,238274","0,524614","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/MemoryManagement.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,179886","0,843418","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/GetMBeanInfo.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,019578","2,383369","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/MemoryTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,391867","5,084111","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryMXBean/LowMemoryTest2.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,731950","1,944797","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/GarbageCollectorMXBean/GcInfoCompositeType.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,373247","1,168587","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/CompilationMXBean/Basic.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,669995","1,461439","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/OperatingSystemMXBean/GetSystemLoadAverage.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,392734","0,391821","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/OperatingSystemMXBean/PlatformMXBeanTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,286743","1,286544","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/ProxyExceptions.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"17,238584","4,487340","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/ThreadMXBeanProxy.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,898673","0,922581","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/MXBeanProxyTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,090724","0,307659","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/StateTestMBean.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"15,324819","7,811199","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/GetPlatformMXBeans.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,419710","0,890664","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/GetObjectName.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"10,922973","3,781061","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/PlatformMBeanServerTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,180799","1,331420","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/GetPlatformManagementInterfaces.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,988235","0,620392","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/MXBeanException.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"23,287430","2,908402","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/ValidateOpenTypes.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"27,566215","5,263748","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/ProxyTypeMapping.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,386727","2,732693","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/MBeanServerMXBeanUnsupportedTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,293662","0,933668","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ManagementFactory/StateTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"10,007913","1,870945","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ClassLoadingMXBean/LoadCounts.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"16,140541","5,115445","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/PlatformLoggingMXBean/LoggingMXBeanTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"19,296285","4,732789","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/PlatformLoggingMXBean/PlatformLoggingMXBeanTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,090573","3,628309","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MXBean/MXBeanBehavior.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,295075","1,575199","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/LockedMonitors.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,364304","0,454714","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/Semaphore.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,617195","3,003798","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/MyOwnSynchronizer.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,537181","0,996839","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/SharedSynchronizer.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,859970","0,978721","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/FindMonitorDeadlock.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"11,861312","4,212804","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadBlockedCount.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,106033","0,970651","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/InvalidThreadID.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,741713","2,440765","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/Utils.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,623102","1,132631","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadExecutionSynchronizer.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"17,944736","5,479487","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/LockingThread.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"25,640688","10,810956","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadCpuTime.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,398259","1,212130","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadInfoArray.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,195652","1,404064","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/Barrier.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"26,212970","8,507567","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadStateTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"20,279263","4,784871","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadStackTrace.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,909541","1,381876","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/LockedSynchronizers.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"21,288183","8,042577","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadCounts.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"22,569100","10,147824","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/Locks.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,458409","1,168088","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/MonitorDeadlock.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,306534","2,045300","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/FindDeadlocks.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"21,582156","5,570084","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/AllThreadIds.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,893044","1,594436","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/DisableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"11,935043","0,495517","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/SynchronizerDeadlock.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"25,478905","9,871136","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/SynchronizerLockingThread.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"15,110326","6,311028","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadUserTime.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"16,214241","2,471761","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ResetPeakThreadCount.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,050922","1,679074","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/EnableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,233831","0,802036","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadLists.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"29,050952","17,106776","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/SynchronizationStatistics.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,665190","4,610717","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/ThreadMXBean/ThreadDump.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,524141","4,632383","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/CompositeData/OpenTypeConverter.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,981388","3,945252","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/CompositeData/MemoryUsageCompositeData.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"21,795440","8,627377","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/CompositeData/ThreadInfoCompositeData.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,100022","4,056034","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/CompositeData/MemoryNotifInfoCompositeData.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,624307","1,230989","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/BufferPoolMXBean/Basic.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,623020","1,893683","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/RuntimeMXBean/PropertiesTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,026843","0,804804","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/RuntimeMXBean/InputArgument.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,893692","2,060382","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/RuntimeMXBean/UpTime.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,174054","0,604635","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/RuntimeMXBean/GetSystemProperties.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"11,081426","3,538396","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/management/MemoryPoolMXBean/ThresholdTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,445754","0,778103","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/RecursiveAnnotation.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,399242","0,643459","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/B.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,751514","0,646230","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/C.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,801482","0,600538","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/D.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,275950","0,701390","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/Missing.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,453572","0,685130","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/MissingWrapper.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,266928","0,705520","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/Marker.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,402659","3,034371","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/MissingTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,595362","0,474616","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/Missing/A.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"324,752344","107,766712","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/UnitTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,668487","3,186323","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/ParameterAnnotations.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,094880","0,678285","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/AnnotationTypeMismatchException/FoundType.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,163888","0,367092","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/loaderLeak/B.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,225920","0,503186","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/loaderLeak/C.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,133631","0,750898","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/loaderLeak/Main.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,515671","0,578041","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/loaderLeak/A.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,002942","0,739591","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/PackageMain.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,515785","0,415519","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/annotation/package-info.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,991859","0,415511","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/package2/Class2.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,957963","0,721767","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/defineClass/TestClass.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,360665","3,036371","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/defineClass/DefineClassByteBuffer.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,839552","5,361021","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/Assert.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,826003","0,699294","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/ExceptionHidingLoader.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,473550","1,416776","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/LoadNullClass.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,599983","0,676486","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/deadlock/SupBob.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,576306","0,650519","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/deadlock/Bob.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,498451","0,495546","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/deadlock/SupAlice.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,733214","2,590038","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/deadlock/DelegatingLoader.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,835104","2,351105","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/deadlock/Starter.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,582002","0,614160","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/deadlock/Alice.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,150204","1,306468","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/deadlock/GetResource.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,113615","0,820851","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/package1/package3/Class3.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,778037","0,522571","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/package1/Class1.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,894707","0,674810","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/GetPackage.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,709804","2,048020","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/findSystemClass/Loader.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,847180","0,621753","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/findSystemClass/Loadee.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,457609","1,103442","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/UninitializedParent.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,020933","0,838405","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/ClassLoader/GetDotResource.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,081175","1,493746","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/Rint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"19,205492","10,322120","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/CeilAndFloorTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,085126","1,180688","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/Atan2Tests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"16,926842","9,566661","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/MinMax.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"17,229920","5,489619","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/Log1pTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"74,793554","35,530951","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/IeeeRecommendedTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,270250","1,748985","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/RoundTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,828019","4,538765","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/Expm1Tests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"20,854256","9,138825","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/CubeRootTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"50,307790","7,261918","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/HyperbolicTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,407047","1,247653","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/AbsPositiveZero.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"19,695144","5,530592","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/Log10Tests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"18,687034","4,931370","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/HypotTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"30,885920","11,972760","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/Tests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"20,017238","4,595693","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/java/lang/Math/PowTests.java
