"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: path"
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,701964","5,545240","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/ServerHandshaker/GetPeerHostClient.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,469483","1,881042","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/ServerHandshaker/GetPeerHostServer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,620877","0,770699","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/ServerHandshaker/GetPeerHost.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,904002","3,693675","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/AppInputStream/RemoveMarkReset.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,265080","2,823803","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/AppInputStream/ReadBlocksClose.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,274385","2,580062","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/AppInputStream/ReadZeroBytes.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,869449","3,200763","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/AppInputStream/ReadHandshake.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,262553","1,596004","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/GenSSLConfigs/Handler.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,495302","2,729897","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/GenSSLConfigs/ClientThread.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,294823","3,038815","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/GenSSLConfigs/main.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,668946","1,473504","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/GenSSLConfigs/ServerThread.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,416357","5,220211","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/GenSSLConfigs/Traffic.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,391709","0,750120","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/GenSSLConfigs/ServerHandler.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,207094","0,671740","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/GenSSLConfigs/TestThread.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,309768","3,183895","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/InputRecord/ClientHelloRead.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,090300","5,369779","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/InputRecord/ProxyTunnelServer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,277082","3,020017","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/InputRecord/SSLSocketTimeoutNulls.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,936784","3,108301","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/InputRecord/InterruptedIO.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,910204","6,045608","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/InputRecord/OriginServer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,434328","2,026645","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/AppOutputStream/NoExceptionOnClose.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,215731","3,989931","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/SSLContextImpl/TrustTrustedCert.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,816469","3,829286","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/SSLContextImpl/GoodProvider.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"9,528724","3,424202","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/SSLContextImpl/BadTSProvider.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"11,885584","3,759922","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/SSLContextImpl/MD2InTrustAnchor.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"9,426318","3,025438","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/SSLContextImpl/BadKSProvider.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,246194","0,675730","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/ssl/SSLContextImpl/NullGetAcceptedIssuers.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,825209","2,357283","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/www/protocol/https/HttpsURLConnection/CriticalSubjectAltName.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,977683","1,873585","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/www/protocol/https/HttpsURLConnection/GetResponseCode.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"14,271689","6,235288","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/www/protocol/https/HttpsClient/ProxyTunnelServer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,307348","2,559196","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/www/protocol/https/HttpsClient/MyKeyManager.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,619229","3,516005","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/www/protocol/https/HttpsClient/ServerIdentityTest.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,378142","4,950405","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/www/protocol/https/HttpsClient/OriginServer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,656221","2,599074","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ssl/com/sun/net/ssl/internal/www/protocol/https/HttpsClient/ProxyAuthTest.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"13,430756","6,348183","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/IsSunMSCAPIAvailable.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"11,452482","5,633440","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/PublicKeyInterop.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,395174","6,617273","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/AccessKeyStore.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"11,464925","3,660415","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/SignUsingSHA2withRSA.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,122539","4,327876","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/SignUsingNONEwithRSA.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,999541","3,761517","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/PrngSlow.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,383137","5,238606","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/RSAEncryptDecrypt.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,213887","6,169440","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/ShortRSAKeyWithinTLS.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,134749","1,884591","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/mscapi/KeyStoreCompatibilityMode.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,575991","4,321284","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/jarsigner/Test4431684.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,148309","4,444623","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/jarsigner/JarSigningNonAscii.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,863145","0,980848","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/jarsigner/LargeJarEntry.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"20,278458","5,559972","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/jarsigner/TimestampCheck.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,135223","4,098466","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/keytool/PrintSSL.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,720411","0,609003","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/keytool/CloseFile.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"100,790093","16,283334","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/keytool/KeyToolTest.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,798838","2,133511","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/keytool/StartDateTest.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,016036","0,458738","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/keytool/DummyProvider.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,381302","0,102901","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/keytool/i18n.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,079520","4,300857","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/keytool/NewSize7.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,373241","0,117312","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/policytool/SaveAs.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,380672","0,113229","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/policytool/Alias.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,378380","0,203344","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/policytool/OpenPolicy.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,402416","0,163635","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/policytool/ChangeUI.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,401527","0,202212","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/policytool/UsePolicy.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,379476","0,118728","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/policytool/UpdatePermissions.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,427648","0,138872","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/tools/policytool/i18n.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,316667","4,574203","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/validator/CertReplace.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,198441","2,613704","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/pkcs12/PKCS12SameKeyId.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"13,751014","5,583544","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/pkcs12/Bug6415637.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,599068","2,570709","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/HostnameMatcher/TestHostnameChecker.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,800770","0,309496","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/BigInt/BigIntEqualsHashCode.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,829290","2,960330","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/asn1StringTypes/StringTypes.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,537765","0,457358","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerValue/NegInt.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,809111","0,262428","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerValue/Indefinite.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"10,825315","3,597418","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerValue/BadValue.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,151130","0,238352","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerValue/EmptyValue.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,574615","0,623128","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerValue/DerValueEqualsHashCode.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"26,210761","9,223267","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/Resources/NewResourcesNames.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"17,372584","4,349361","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/Resources/Format.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,114400","1,646893","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/Resources/NewNamesFormat.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,463238","5,021257","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/PropertyExpander/ExpandAndEncode.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,675248","0,642000","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerInputBuffer/PaddedBitString.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,559954","0,469861","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerInputBuffer/BigInteger0.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,077546","6,305605","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerInputBuffer/TimeParsing.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,464543","2,405734","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerInputBuffer/DerInputBufferEqualsHashCode.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,249874","0,606540","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/DerOutputStream/LocaleInTime.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,727259","5,595703","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/BitArray/NamedBitList.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,882949","4,551300","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/Oid/SerialTest.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,937063","4,897113","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/Oid/OidFormat.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,444389","1,874990","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/util/Debug/MultiOptions.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,681967","5,533482","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/rsa/TestCACerts.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,818996","5,387165","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/rsa/InvalidBitString.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,553736","2,464942","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/rsa/TestKeyFactory.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,717442","0,846804","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/rsa/TestKeyPairGeneratorLength.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,588825","2,611603","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/rsa/TestKeyPairGenerator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,902731","4,303483","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/rsa/GenKeyStore.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,405833","2,714808","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/rsa/TestSignatures.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,481939","0,976601","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/ec/TestEC.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,690098","0,917900","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/ReverseBuilder/BuildPath.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,863645","0,930927","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/CertId/CheckCertId.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,675127","2,646609","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/DisabledAlgorithms/CPValidatorTrustAnchor.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"14,805095","5,782958","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/DisabledAlgorithms/CPBuilder.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,443418","4,807334","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/DisabledAlgorithms/CPValidatorIntermediate.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"15,104288","6,039162","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/DisabledAlgorithms/CPValidatorEndEntity.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,648990","4,765039","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/X509CertPath/ForwardBuildCompromised.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,432639","3,504669","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/X509CertPath/ValidateCompromised.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,269241","0,668013","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/X509CertPath/IllegalCertiticates.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,456289","5,211449","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/X509CertPath/ReverseBuildCompromised.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,814750","3,837210","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/certpath/SunCertPathBuilderExceptionTest.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,332353","2,492268","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/KeyStore/CaseSensitiveAliases.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,319018","0,426618","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/KeyStore/TestJKSWithSecretKey.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,279088","3,405686","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/KeyStore/WrongPassword.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,306841","5,598504","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/SecureRandom/SelfSeed.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,890599","0,502990","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/EmailAddress.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,349896","2,264942","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/SelfWildcard.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,982683","0,897808","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/nullDomain.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,389252","0,445614","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/CombinedPerms.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,210375","0,848533","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/Alias.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"9,538333","3,337748","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/TokenStore.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,851037","0,321637","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/GrantAllPermToExtWhenNoPolicy.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,196422","0,393168","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/TrustedCert.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,611267","0,694343","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/Utf8.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,489445","3,361079","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/SomeExtensionClass.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,738562","0,723396","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/AliasExpansion.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,577243","0,176878","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/getinstance/TwoArgPermission.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,532218","0,593550","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/getinstance/GetInstance.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,494942","0,142413","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/getinstance/NoArgPermission.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,535197","0,142397","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/getinstance/OneArgPermission.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,513991","0,139232","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/getinstance/TwoArgNullActionsPermission.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"15,840003","4,641344","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/Comparator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,616860","0,562137","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/SelfExpansion.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"20,521233","5,195060","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyFile/CanonPath.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,441713","0,642338","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/AvoidPropertyExpansionExceptions.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,955340","2,481469","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/EncodeURL.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,459791","5,414516","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/PrincipalExpansionError.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"11,023475","4,032701","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/TokenStore.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,887639","0,583935","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/ExtDirsA.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,405278","0,484856","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/ExtDirsB.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,210715","0,717081","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/ExtDirsDefaultPolicy.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,196744","0,503173","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sun/security/provider/PolicyParser/ExtDirs.java
